22003063,Barbour County Farmers Market,,241 Broad Street,Eufaula,Barbour,Alabama,36072,,-85.1431,31.8929,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
21004002,Bardstown Farmers Market,http://ces.ca.uky.edu/nelson/bardstownfarmersmarket,200 East Flaget,Bardstown,Nelson,Kentucky,40004,"January - December Tuesday 7:30 am to 12:30 pm, Friday - Saturday 7:30 am to 12:30 pm",-85.4654,37.8102,Local government building grounds,N,Y,N,Y,N,Y,N,N,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,4/29/11 9:49
1003598,Barker Farmers Market,http://Village of Barker@roadrunner.com,"Main St., & Quaker Rd.",Barker,Niagara,New York,14012,June - August Thursday 5:00 PM to 7:30 PM,-78.5548023,43.3301158,,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,5/17/12 16:04
1001947,Barker's Island Farmers Market,http://barkersislandfarmersmarket.com,Highway 2\53 & Marina Drive,Superior,Douglas,Wisconsin,54880,June - October Saturday 8:00 AM to 12:00 PM,-92.06206,46.72223,Local government building grounds,N,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,5/1/12 9:53
21004785,Barnegat Farmers Market,http://www.barnegat.net,East Bay Ave. and Rt. 9,Barnegat,Ocean,New Jersey,8005,January - December Thursday 12:00 pm to 5:00 pm,-74.2225,39.7536,Local government building grounds,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,5/5/11 9:14
22002002,Barnesville Farmers Market,,300 E.Church St.,Barnesville,Belmont,Ohio,43713,,-81.1739,39.9881,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22000695,Barnesville/Lamar County Farmers Market,,Market Street,Barnesville,Lamar,Georgia,30204,,-84.1573,33.0515,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May 19 2010 2:32PM
1000547,Barnyard CFM,http://montereybayfarmers.org,3618 The Barnyard,Carmel,Monterey,California,,May - October Tuesday 9:00 AM to 1:00 PM,-121.90685,36.54039444,Private business parking lot,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,4/25/12 12:55
1004532,Barre Farmer's Market,http://barre-farmers-market.com,,Barre,Worcester,Massachusetts,1005,May - October Saturday 9:00 AM to 12:30 PM,-72.105138,42.421809,Other,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,6/1/12 9:38
22000023,Barre Farmers Market,http://www.barre-farmers-market.com,Barre Common,Barre,Worcester,Massachusetts,1005,,-72.1053,42.423,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 16 2010 3:04PM
1003726,Barre Farmers Market,,,Barre,Washington,Vermont,5641,May - October Wednesday 3:00 PM to 6:30 PM,-72.498436,44.194021,Local government building grounds,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,5/18/12 17:09
1000647,Barren County Regional Farmers' Market,http://www.rebelhome.net/ccrfm.html,318 W Washington Ave,Glasgow,Barren,Kentucky,42142,"May - October Tuesday 8:00 AM to 1:00 PM, Friday 8:00 AM to 1:00 PM",-85.91528,36.99604,Healthcare Institution,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,4/25/12 15:17
21003556,Barrington Farmers Market,,Ace Hardware Parking Lot; County Road and Rumstick Road,Barrington,Bristol,Rhode Island,2806,January - December Tuesday 3:00 pm to 6:00 pm,-71.3022,41.7231,Private business parking lot,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,2/19/12 15:44
22001487,Barrington Farmers Market,,Int. Rts. 9 & 25,Barrington,Strafford,New Hampshire,3825,June July August September,-71.0469,43.2228,,N,N,N,N,N,Y,N,N,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,N,2/19/12 15:46
22000744,Barrington Farmers Market,http://www.barringtonfarmersmarket.org,Cook and Lake Cook Roads,Barrington,Cook,Illinois,60010,,-88.1348,42.1524,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May 21 2010 9:57PM
22004684,Barry University Green Market,http://www.themarketcompany.org,11300 NE 2nd Avenue,Miami Beach,Miami-Dade,Florida,33139,,-80.1967,25.8785,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
22002742,Barstow Market Festival Farmers Market,,"East Main St.,From Barstow to 2nd",Barstow,San Bernardino,California,92312,,-117.023,34.8988,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003918,Bartel-Pritchard Square Greenmarket,http://www.grownyc.org,Prospect Pk W & 15 St,Brooklyn,Kings,New York,11215,May - November Wednesday 8:00 AM to 3:00 PM,-73.979831,40.661173,Other,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,5/22/12 14:24
22001847,Bartlesville Farmers Market,http://www.hotmarket.org,217 Southeast Adams Boulevard,Bartlesville,Washington,Oklahoma,74003,,-95.9768,36.7465,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22000312,Bartlett Farmers Market,http://www.village.bartlett.il.us,203 Main St.,Bartlett,Cook,Illinois,60103,,-88.1846,41.9899,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 16 2010 9:57AM
22001031,Basalt Sunday Market,http://www.basaltsundaymarket.com,Lion's Park and Midland Spur Rd.,Basalt,Eagle,Colorado,,,-107.036,39.3688,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22002853,Basin Farmers Market,,Wyoming Ave. & 4th St.,Basin,Big Horn,Wyoming,82410,,-108.039,44.3765,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004660,Bass River Farmers Market,http://www.BassRiverFarmersMarket.org,311 Old Main Street,South Yarmouth,Barnstable,Massachusetts,2664,"May - September Thursday 9:00 AM to 1:30 PM, (The Market is open rain or shine)",-70.185366,41.665831,Other,Y,Y,N,N,N,Y,N,N,N,Y,N,Y,Y,N,Y,N,N,Y,N,Y,N,N,Y,N,N,6/3/12 20:03
1001455,Bastrop 1832 Farmers Market,http://www.bastrop1832farmersmarket.org,1302 Chestnut Street,Bastrop,Bastrop,Texas,78602,"January - May Tuesday 2:00 PM to 6:00 PM, Saturday 10:00 AM to 2:00 PM June - September Tuesday 2:00 PM to 6:00 PM, Saturday 9:00 AM to 1:00 PM, (We open & close 1 hour earlier during the hottest months of the year-June, July, August, & September.) October - December Tuesday 2:00 PM to 6:00 PM, Saturday 10:00 AM to 2:00 PM",-97.312067,30.110719,Local government building grounds,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,4/30/12 12:26
1002332,Batavia Farmers Market,http://www.downtownbatavia.com,28 S.Waters St.,Batavia,Kane,Illinois,60510,June - October Saturday 8:00 AM to 12:00 PM,-88.310444,41.849249,Closed-off public street,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,5/7/12 11:04
1001997,Bath County Farmers Market,http://www.bacofarmmkt.com/,Main Street Hot Springs Va,Hot Springs,Bath,Virginia,24445,June - September Saturday 9:00 AM to 1:00 PM,-79.831587,37.9993993,Private business parking lot,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,5/1/12 13:36
1001426,Bath County Farmers' Market,,2914 East Highway 60,Owingsville,Bath,Kentucky,40360,"June - October Tuesday 8:00 AM to 6:00 PM, Friday 8:00 AM to 6:00 PM, Saturday 8:00 AM to 2:00 PM",-83.720326,38.138877,Educational institution,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,4/30/12 10:14
1001773,Bath Farmers Market,http://www.bathtownship.us,"13751 Main St, Bath, MI 48808",Bath,Clinton,Michigan,48808,May - October Thursday 3:00 PM to 7:00 PM,-84.449093,42.816181,Other,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,4/30/12 17:49
1001773,Bath Farmers Market,http://www.bathtownship.us,5959 Park Lake Rd,Bath,Clinton,Michigan,48808,January - April Thursday 3:00 PM to 6:00 PM November - December Thursday 3:00 PM to 6:00 PM,-84.444215,42.7935821,Local government building grounds,Y,N,N,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,4/30/12 17:49
22001356,Bath Saturday Farmers Market,,"Pultney Park, Steuben St",Steuben,Steuben,New York,,May - October,-75.5123,42.9467,Local government building grounds,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1/20/12 11:02
21001985,Bath Winter and Summer Market,,Water Front Park(summer) 150 Congress Ave (Winter),Bath,Sagadahoc,Maine,4530,January - December Saturday 8:30 am to 12:00 pm,-69.8318,43.9141,Local government building grounds,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,1/19/12 10:40
1004714,Batten's Farmers Market and Davie Agri-Tourism Center,http://www.newbattensfarmersmarket.com,5151 SW 64th Ave,Davie,Broward,Florida,33314,"January - June Monday - Tuesday 9:00 AM to 5:00 PM, Thursday - Sunday 9:00 AM to 5:00 PM, (Closed on Wednesday) October - December Monday - Tuesday 9:00 AM to 5:00 PM, Thursday - Sunday 9:00 AM to 5:00 PM, (Closed on Wednesday)",-80.233914,26.05639,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,6/4/12 16:18
1001306,Battle Creek Farmers Market,http://www.battlecreekfarmersmarket.com,Main Street and West Mill Street,Bellevue,Eaton,Michigan,49021,June - October Thursday 4:00 AM to 7:00 PM,-85.018408,42.44566,Other,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,4/27/12 17:23
1001306,Battle Creek Farmers Market,http://www.battlecreekfarmersmarket.com,5500 Armstrong Road,Battle Creek,Calhoun,Michigan,49037,June - September Monday 11:00 AM to 1:00 PM,-85.291243,42.343376,Federal/State government building grounds,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,4/27/12 17:23
1001306,Battle Creek Farmers Market,http://www.battlecreekfarmersmarket.com,Festival Market Square at the corner of Jackson and McCamly,Battle Creek,Calhoun,Michigan,49017,"May - October Wednesday 9:00 AM to 1:00 PM, Saturday 9:00 AM to 1:00 PM",-85.185156,42.319796,Other,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,4/27/12 17:23
1004342,Battlefield Farmers Market,http://www.battlefieldfmkt.org,10052 Hwy. 27 N.,Rock Spring,Walker,Georgia,30739,"May - November Wednesday 3:00 PM to 6:00 PM, Saturday 8:00 AM to 12:00 PM",-85.2437,34.8346,Local government building grounds,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,5/30/12 12:52
22001445,Baxter Farmers Market,,Parking lot of Revolution Cycle,Baxte,Jasper,Iowa,55028,,-93.1496,41.8251,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22000953,Bay County Farmers Market,,105 Adams St,Bay City,Bay,Michigan,48708,,-83.8881,43.5895,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun 11 2010 2:55PM
22004686,Bay County Farmers Market,,2230 East 15th Street,Panama City,Bay,Florida,32412,,-85.6338,30.1748,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
22003981,Bay Marketplace Farmers Market,,"Kinney Parking Lot, Ft 12,",Alexandria Bay,Jefferson,New York,,,-75.9177,44.3359,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001270,Bay Park Square Farmers Market,http://www.bayparksquare.com,Holmgren Way,Green Bay,Brown,Wisconsin,54304,"June - October Monday 2:00 PM to 6:00 PM, (June 11 - October 8, 2012)",-88.0627,44.4838,Private business parking lot,N,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,4/27/12 13:38
1003686,Bay Ridge Greenmarket,http://www.grownyc.org,3rd Ave & 95 St.,New York,Kings,New York,11209,May - November Saturday 8:00 AM to 3:00 PM,-74.032102,40.61695,Private business parking lot,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,5/18/12 12:41
21005018,Bayberry Plaza Farmers Market,,"Bayberry Plaza, Kinney lot, 7608 Oswego Rd",Liverpool,Onondaga,New York,13090,January - December Wednesday 8:00 am to 5:00 pm,-76.2254,43.1389,Private business parking lot,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,5/9/11 8:27
22003887,Bayfield Lion's Club Farmers Market,,,Bayfield,,Wisconsin,54814,,-91.0592,46.4337,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22001768,Bayou City Farmers Market,http://www.urbanharvest.org,3000 Richmond Avenue,Houston,Harris,Texas,77098,,-95.4229,29.7342,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22004689,Bayou Teche Market,http://www.stmartinville.org,203 New Market St.,St. Martinville,St. Martin,Louisiana,70582,,-91.8267,30.1241,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
22000781,Bayport Farmers Market,http://bayportfarmersmarket.com,,Bayport,Washington,Minnesota,55003,,-92.7794,45.019,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May 25 2010 12:51PM
21001787,Bayside Farmers Market,,399 North State Street,St. Ignace,Mackinac,Michigan,49781,January - December Saturday 10:00 am to 1:00 pm,-84.7284,45.8689,Private business parking lot,N,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,4/13/11 18:32
1004421,Bayview Farmers Market,http://www.bayviewfarmersmarket.com,5644 Bayview Road,Langley,Island,Washington,98260,May - October Saturday 10:00 AM to 2:00 PM,-122.4611,48.00621,Private business parking lot,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,Y,5/31/12 12:28
22001351,Bayville Farmers Market,,corner of Bayville and Ludlum Avenues,New York,Nassau,New York,11530,,-73.5492,40.9053,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22002421,Baywood/Los Osos Farmers Market,,2nd & Santa Maria,Paso Robles,San Luis Obispo,California,93447,,-120.692,35.6163,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1004003,Beaches Green Market,http://www.beacheslocalfoodnetwork.org,Jarboe Park @ A1A and Florida Blvd,Neptune Beach,Duval,Florida,32266,January - December Saturday 2:00 PM to 5:00 PM,-81.396805,30.314209,Local government building grounds,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,5/24/12 11:16
22003957,Beacon Farmers Market,,"Ferry Dock, Train Station Parking Lot",Beacon,Dutchess,New York,,,-73.9696,41.5048,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22004691,Bear Creek Farmers Market,,389 2nd Street,Belmont,Tishomingo,Mississippi,38827,,-88.2104,34.511,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1004016,Beaufort Downtown Farmers Market,http://www.downtownbeaufort.com,West Street,Beaufort,Beaufort,South Carolina,29902,May - October Wednesday 3:00 PM to 7:00 PM,-80.6718,32.4322,Closed-off public street,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,5/24/12 12:57
22000869,Beaumont Farmers Market,http://www.beaumonttxfarmersmarket.org/,801 Pearl Street,Beaumont,Jefferson,Texas,77701,,-94.1055,30.078,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun 2 2010 10:32AM
1004423,"Beaumont Hospital, Royal Oak Farmers Market",,3601 West Thirteen Mile Rd.,Royal Oak,Oakland,Michigan,48073,"June - October Thursday 8:00 AM to 2:00 PM, (The market is open to the public)",-83.1925909,42.514185,Healthcare Institution,N,Y,N,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,5/31/12 12:38
22003756,Beautiful Day Farmers and Artists Market,,located in Federal Building parking lot on Main Street,Bryson City,Swain,North Carolina,28713,,-83.447,35.4263,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22003302,Beaver County Fruit Company I,,Beaver County Courthouse parking lot,Beaver,Beaver,Pennsylvania,15009,,-80.3239,40.7199,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22003303,Beaver Falls Farmers Market,,"8th Avenue and 12th Street, Rte 18",Beaver Falls,Beaver,Pennsylvania,15010,,-80.3207,40.7596,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000666,Beaverton Farmers Market,http://www.beavertonfarmersmarket.com,Hall Blvd.,Beaverton,Washington,Oregon,97075,"May - November Wednesday 3:00 PM to 6:00 PM, Saturday 8:00 AM to 1:30 PM",-122.805047,45.484424,Local government building grounds,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,4/25/12 16:28
1002744,Bedford Farmers Market,http://www.centertownbedford.com,Corner of Washington and Center Streets,Bedford,Bedford City,Virginia,24523,"June - September Tuesday 7:00 AM to 2:00 PM, Friday 7:00 AM to 2:00 PM",-79.5252117,37.3337321,Other,N,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,5/9/12 15:29
1001163,Bedford Farmers Market,,Lawrence Co. Courthouse Square,Bedford,Lawrence,Indiana,47421,May - October Saturday 8:00 AM to 1:00 PM,-86.483881,38.861565,Local government building grounds,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,4/26/12 22:59
1001163,Bedford Farmers Market,,17th & Q Streets,Bedford,Lawrence,Indiana,47421,"May - October Tuesday 1:00 PM to 6:00 PM, (Occasionally there may be a Thursday market with the same times, this will depend on the volume of vendors and produce available throughout the season.)",-86.495211,38.859794,Local government building grounds,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,4/26/12 22:59
1004207,Bedford Farmers' Market,http://www.bedfordmarket.org/,Mudge Way,Bedford,Middlesex,Massachusetts,1730,"July Sunday 12:30 PM to 4:30 PM, (We will have only one market day on July 22, 2012.)",-71.2815,42.4918,Local government building grounds,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,5/26/12 16:14
1002901,"Bedford Farmers' Market, Inc.",http://bedfordfarmersmarket.org,333 Wallace Rd,Bedford,Hillsborough,New Hampshire,3110,"June - October Tuesday 3:00 PM to 6:00 PM, (Every Tuesday rain or shine!)",-71.5294248,42.9481941,Local government building grounds,Y,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,5/10/12 22:17
22002067,Bedford Saturday Market,,Courthouse Square,Bedford,Lawrence,Indiana,47421,,-86.4904,38.8633,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22002065,Bedford Tuesday/Thursday Market,,Parking lot corner of 14th and J Streets,Bedford,Lawrence,Indiana,47403,,-86.4841,38.8634,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22001079,Bee Hive Farmers' Market,,"Hwy 67 North, Sycamore Plaza behind Orscheln Farm Store in Poplar Bluff",Poplar Bluff,Butler,Missouri,63764,,-90.3849,36.7588,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002533,Beechmont Open Air Market,http://Beechmont.org,4574 S. Third Street (not a mailing address),Louisville,Jefferson,Kentucky,40214,June - October Saturday 8:00 AM to 12:00 PM,-85.76717,38.18362,"Faith-based institution (e.g., church, mosque, synagogue, temple)",N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,5/8/12 7:51
1002322,"Beets, Beats, and Eats Farmers Market",http://www.downtownortonville.org/bbe,"Crossman Park, 395 Mill Street",Ortonville,Oakland,Michigan,48462,June - August Friday 6:00 PM to 9:00 PM,-83.443812,42.852734,Other,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,5/7/12 10:45
21002644,"Beginning May 11, 2011",,506 W. Wood St. on Highway 24,Camp Point,Adams,Illinois,62320,January - December Wednesday 3:00 pm to 6:00 pm,-91.0753,40.0406,Private business parking lot,N,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,4/19/11 16:20
1001353,Bel Air Farmers Market,http://belairfarmersmarket.com,2 south bond st,Bel Air,Harford,Maryland,21014,,-76.35101,39.53528,Local government building grounds,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,N,4/28/12 13:07
1004394,Bel Air Farmers' Market,http://www.belairfarmersmarket.com,2 S. Bond Street,Bel Air,Harford,Maryland,21014,April - November Saturday 7:00 AM to 11:00 AM,-76.35101,39.53528,Local government building grounds,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,5/30/12 22:10
1004394,Bel Air Farmers' Market,http://www.belairfarmersmarket.com,33 S. Main Street,Bel Air,Harford,Maryland,21014,May - October Tuesday 11:00 AM to 2:00 PM,-76.34851,39.536254,Private business parking lot,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,5/30/12 22:10
21001214,Belchertown Farmers Market,,Belchertown Common,Belchertown,Hampshire,Massachusetts,1007,January - December Thursday 2:00 pm to 6:00 pm,-72.4015,42.2779,Local government building grounds,N,Y,N,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,4/6/11 19:09
22002930,Belding Farmer Market,,Central Riverside Park parking lot,Belding,Ionia,Michigan,48809,,-85.2941,43.0066,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003115,Belen Farmers' Market,,Anna Becker Park,Belen,Valencia,New Mexico,,June - October Friday 4:30 AM to 7:00 PM,-106.7752,34.66278,Other,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/14/12 16:59
21005338,Belgrade Lions Farmers Market,,Clarkin Park,Belgrade,Gallatin,Montana,59714,"January - December Thursday 4:00 pm to 7:00 pm, (Open from June 30th to Oct. 13th 2011)",-111.185,45.7732,Local government building grounds,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,5/14/11 8:41
22000778,Belington Farmers Market,,1 County Highway 11,Belington,Barbour,West Virginia,25250,,-79.9357,39.0251,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May 25 2010 11:50AM
22001632,Bell County Farmers Market Association I,http://www.austinfarmersmarket.org,Corner of East Central and Penelope,Belton,Bell,Texas,76513,,-97.4619,31.0559,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22003137,Bell County Farmers Market Association II,,212 S. Main Street,Temple,Bell,Texas,76501,,-97.342,31.0945,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22004693,Bella Vista CFM,,22509 Old Alturas Rd.,Bella Vista,Shasta,California,,,-122.235,40.6378,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
22002797,Bella Vista Farmers Market,http://market.cbmcci.com/,1451 Bella Vista Way,Bella Vista,,Arkansas,72714,,-94.241,36.4714,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22003526,Belle Plaine Farmers Market,,"7th Avene & 13th Street, next to Pizza Hut",Belle Plaine,Benton,Iowa,52208,,-92.2782,41.8971,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22004694,Belleair's Market on the Mall,http://www.belleairrec.com,901 Ponce de Leon Blvd.,Belleair,Pinellas,Florida,33756,,-82.8035,27.9351,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
22004399,Bellefonte FM,,Allegheny & East High Sts ,Bellefonte,Centre County,Pennsylvania,,,-77.778,40.9122,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
22002068,Belleville Farmers Market,,In the parking lot behind museum on Main Street,Belleville,Wayne,Michigan,48111,,-83.4907,42.2083,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
22001315,Belleville Farmers' Market & Livestock,,South Penn Street,Belleville,Mifflin,Pennsylvania,17004,,-77.7229,40.6046,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
